,time,avg_1,avg_3,avg_7
0,2019-12-01,2.71054230462219,,
1,2019-12-02,0.14848887076031173,,
2,2019-12-03,0.14806427140135017,,
3,2019-12-04,0.014615247494007087,0.10434299611049527,
4,2019-12-05,-0.18869502045622918,0.04590911581987749,
5,2019-12-06,-0.021324851194117606,-0.0205694380863659,
6,2019-12-07,0.1613360229373125,0.0017234922731767374,
7,2019-12-08,0.5662453393096187,0.1879865000701221,0.094061207892436
8,2019-12-09,1.37488588296457,0.5271721261669754,0.23965957935904655
9,2019-12-10,0.9392194006112907,0.9283803028326819,0.3771115235044199
10,2019-12-11,1.1197002190921097,1.000204815109171,0.5480981140863878
11,2019-12-12,1.03886158026172,0.9933960222974407,0.693181123027679
12,2019-12-13,0.5031755780583202,0.9639489229629525,0.7268423432951512
13,2019-12-14,0.13989980143444045,0.6012055441004169,0.8904644800473845
14,2019-12-15,0.08048483659822728,0.3346093684634833,0.8810301503151724
15,2019-12-16,1.3546576996688866,0.7716642247155946,0.888322433188838
16,2019-12-17,0.7222682837941293,1.0068395002066748,0.9156861932816037
17,2019-12-18,0.10460585206613703,1.106104248038717,0.838555105248995
18,2019-12-19,0.04655096055135077,0.4897289860805445,0.7222980496778458
19,2019-12-20,-0.33645769449154406,-0.20712799850095304,0.5718319894420084
20,2019-12-21,-0.580649752627955,-0.4988983534227292,0.28792404916681147
21,2019-12-22,-0.39759807494078026,-0.48377598628173696,0.04355632629991543
22,2019-12-23,0.040304514581284104,-0.42627941175754536,-0.3043881721886583
23,2019-12-24,0.12282195103672089,-0.17398323975114,-0.34737757232608374
24,2019-12-25,0.48268316501735065,0.18384125293492165,-0.2567981522492941
25,2019-12-26,1.7213430931799583,0.5129323870842906,-0.16380934157697416
26,2019-12-27,2.5527491583106263,1.6626566147837922,0.011297309637331429
27,2019-12-28,1.9513421218343707,1.8839531888774244,0.28490954045973843
28,2019-12-29,0.27150443762892684,1.0242630931872252,0.48266246625982595
29,2019-12-30,0.05085456238130109,0.29908837384968323,0.4841196222860984
30,2019-12-31,0.5024428785862068,0.10561313058666279,0.5332190947341511
31,2020-01-01,-0.5947847156656497,-0.06267666802613785,0.36140418740519026
32,2020-01-02,0.27301187513945147,-0.07213352826581003,0.24369803549910501
33,2020-01-03,1.3227398461998787,0.04433985677646632,0.24238329792148444
34,2020-01-04,0.49451378828020015,0.6564958689390388,0.11808156875271973
35,2020-01-05,-0.21381836873183246,0.7281377558832837,0.1292809714589601
36,2020-01-06,0.8824292399439528,0.48152879702699886,0.3252149708859862
37,2020-01-07,1.1503578294986112,0.5481634159153564,0.43253153615001116
38,2020-01-08,0.5164888186091875,0.7578898413872404,0.6204236095779223
39,2020-01-09,0.017673260294592274,0.6177088665121547,0.643836379405418
40,2020-01-10,0.43086437014908857,0.3628518183449755,0.5466345469065089
41,2020-01-11,0.9928603274078103,0.3741081884287581,0.5170382516461839
42,2020-01-12,2.163120105816169,0.6882511547424585,0.6386959432248687
43,2020-01-13,0.03802636883659545,0.5101575626792885,0.5919325914179364
44,2020-01-14,0.16371097662195735,0.3763109577726302,0.4304624844917995
45,2020-01-15,0.22301823461327352,0.09482028456729619,0.38663780699121786
46,2020-01-16,2.469203744485907,0.7550003495499907,0.5937288957140537
47,2020-01-17,2.942539129932947,2.266654842825923,0.7654153058614981
48,2020-01-18,1.2019513192946234,2.883421732654927,0.9052038285914799
49,2020-01-19,0.9365896506683452,1.8087565189664183,0.7537693228654309
50,2020-01-20,0.7230037308323292,0.7142055674079745,0.8417266864102515
51,2020-01-21,0.7705894462253545,0.6429956984147546,0.9098147062398992
52,2020-01-22,0.8493016080860984,0.7644479594260561,1.0927260719560414
53,2020-01-23,0.7193525063152194,0.7256204753470925,0.9287409741691279
54,2020-01-24,-0.09218833651843299,0.4025339963460739,0.543216137653214
55,2020-01-25,-0.8632547701138487,-0.2556807855333193,0.31421797639574073
56,2020-01-26,-0.5040410792774966,-0.47363075492211615,-0.029189189155316427
57,2020-01-27,-0.5787132279386995,-0.6876976919228359,-0.1874529116809273
58,2020-01-28,-0.5070263716294424,-0.4913508163688795,-0.3092372687452085
59,2020-01-29,-0.3345151250418851,-0.46883047444386666,-0.4127472772112
60,2020-01-30,-0.4107648672387447,-0.39435981811408555,-0.45949707410218227
61,2020-01-31,-0.11739850974723325,-0.26342844113254116,-0.4479003651062923
62,2020-02-01,-0.303696412313323,-0.20090673901574874,-0.3582064122594004
63,2020-02-02,-0.4493682368505137,-0.26864755088061676,-0.35084287436706046
64,2020-02-03,-0.283644351700015,-0.3033906934498863,-0.32153141600404006
65,2020-02-04,0.053365798153493654,-0.2860161913821509,-0.2977063195469899
66,2020-02-05,0.02110375910950848,-0.2182994670266004,-0.24834499863818033
67,2020-02-06,0.282427429464784,-0.0190820581836654,-0.22065152383338618
68,2020-02-07,0.9278114533255468,0.3002693937752636,-0.2137128600348855
69,2020-02-08,-0.13667125291365903,0.22388886475147815,-0.2157189911390587
70,2020-02-09,0.26017662938149183,0.3083432838252625,-0.13162048082787844
71,2020-02-10,0.860178073522675,0.28559580506484844,0.15684063703142023
72,2020-02-11,0.24484471016731804,0.4610705461272379,0.27612026098897813
73,2020-02-12,-0.3674429131384657,0.20929486549315443,0.20581930564650758
74,2020-02-13,0.2406091578104613,0.10878690988146926,0.19816387860638487
75,2020-02-14,0.7619286639373215,0.3135622104139398,0.26920165484993347
76,2020-02-15,0.7553219130035989,0.550270842709622,0.43331396758379903
77,2020-02-16,0.6153494827188226,0.5663268521495717,0.42413883029774324
