,time,6.2 Hz - 12.5 Hz,avg_7,avg_3,avg_1
0,2021-04-01 00:00:02.350,-80.343421936,,-80.343421936,-80.343421936
1,2021-04-01 00:30:02.350,-79.9686889648,,-80.1560554504,-80.1560554504
2,2021-04-01 01:00:02.350,-79.5473098755,,-79.95314025876667,-79.95314025876667
3,2021-04-01 01:30:02.350,-79.5668869019,,-79.85657691955001,-79.85657691955001
4,2021-04-01 02:00:02.350,-79.4846954346,,-79.78220062256,-79.78220062256
5,2021-04-01 02:30:02.350,-79.8988723755,,-79.80164591471667,-79.80164591471667
6,2021-04-01 03:00:02.350,-80.4002151489,,-79.88715580531428,-79.88715580531428
7,2021-04-01 03:30:02.350,-80.692779541,-79.987858772275,-79.987858772275,-79.987858772275
8,2021-04-01 04:00:02.350,-80.9989242554,-80.10019938151112,-80.10019938151112,-80.10019938151112
9,2021-04-01 04:30:02.350,-80.6760177612,-80.15778121948,-80.15778121948,-80.15778121948
10,2021-04-01 05:00:02.350,-80.714805603,-80.2084197998,-80.2084197998,-80.2084197998
11,2021-04-01 05:30:02.350,-80.5440826416,-80.23639170328333,-80.23639170328333,-80.23639170328333
12,2021-04-01 06:00:02.350,-81.0713577271,-80.30061985896154,-80.30061985896154,-80.30061985896154
13,2021-04-01 06:30:02.350,-80.6267547607,-80.32391520908571,-80.32391520908571,-80.32391520908571
14,2021-04-01 07:00:02.350,-80.4969558716,-80.33545125325332,-80.33545125325332,-80.33545125325332
15,2021-04-01 07:30:02.350,-80.7274246216,-80.359949588775,-80.359949588775,-80.359949588775
16,2021-04-01 08:00:02.350,-80.4788208008,-80.36694201301177,-80.36694201301177,-80.36694201301177
17,2021-04-01 08:30:02.350,-80.5450439453,-80.37683656480556,-80.37683656480556,-80.37683656480556
18,2021-04-01 09:00:02.350,-81.1776046753,-80.41898225483158,-80.41898225483158,-80.41898225483158
19,2021-04-01 09:30:02.350,-81.462097168,-80.47113800049,-80.47113800049,-80.47113800049
20,2021-04-01 10:00:02.350,-81.7192077637,-80.53056989397619,-80.53056989397619,-80.53056989397619
21,2021-04-01 10:30:02.350,-81.8667068481,-80.5913033918909,-80.5913033918909,-80.5913033918909
22,2021-04-01 11:00:02.350,-82.0327301025,-80.65397411843912,-80.65397411843912,-80.65397411843912
23,2021-04-01 11:30:02.350,-83.0792999268,-80.75502936045417,-80.75502936045417,-80.75502936045417
24,2021-04-01 12:00:02.350,-83.9858932495,-80.884263916016,-80.884263916016,-80.884263916016
25,2021-04-01 12:30:02.350,-84.2269973755,-81.01283058753461,-81.01283058753461,-81.01283058753461
26,2021-04-01 13:00:02.350,-84.1801605225,-81.13013910364444,-81.13013910364444,-81.13013910364444
27,2021-04-01 13:30:02.350,-84.3295211792,-81.2444027492,-81.2444027492,-81.2444027492
28,2021-04-01 14:00:02.350,-85.4013977051,-81.38774740285172,-81.38774740285172,-81.38774740285172
29,2021-04-01 14:30:02.350,-86.6245269775,-81.56230672200667,-81.56230672200667,-81.56230672200667
30,2021-04-01 15:00:02.350,-87.537612915,-81.75505853468387,-81.75505853468387,-81.75505853468387
31,2021-04-01 15:30:02.350,-89.4701385498,-81.99615478515625,-81.99615478515625,-81.99615478515625
32,2021-04-01 16:00:02.350,-91.1953659058,-82.27491875850909,-82.27491875850909,-82.27491875850909
33,2021-04-01 16:30:02.350,-92.6357345581,-82.57964863496764,-82.57964863496764,-82.57964863496764
34,2021-04-01 17:00:02.350,-93.783416748,-82.89975629534,-82.89975629534,-82.89975629534
35,2021-04-01 17:30:02.350,-93.7684326172,-83.20166397094721,-83.20166397094721,-83.20166397094721
36,2021-04-01 18:00:02.350,-93.9826660156,-83.49304240458649,-83.49304240458649,-83.49304240458649
37,2021-04-01 18:30:02.350,-94.7451477051,-83.78915043881052,-83.78915043881052,-83.78915043881052
38,2021-04-01 19:00:02.350,-94.3057937622,-84.05880795992307,-84.05880795992307,-84.05880795992307
39,2021-04-01 19:30:02.350,-93.6066131592,-84.297503089905,-84.297503089905,-84.297503089905
40,2021-04-01 20:00:02.350,-92.3588790894,-84.49412201672196,-84.49412201672196,-84.49412201672196
41,2021-04-01 20:30:02.350,-91.847038269,-84.6691914513,-84.6691914513,-84.6691914513
42,2021-04-01 21:00:02.350,-90.0375366211,-84.79403668780698,-84.79403668780698,-84.79403668780698
43,2021-04-01 21:30:02.350,-88.0982894897,-84.86913334239546,-84.86913334239546,-84.86913334239546
44,2021-04-01 22:00:02.350,-85.5308456421,-84.88383806016667,-84.88383806016667,-84.88383806016667
45,2021-04-01 22:30:02.350,-84.1074142456,-84.86695928158913,-84.86695928158913,-84.86695928158913
46,2021-04-02 00:00:00.000,-82.0353012085,-84.80671123748085,-84.80671123748085,-84.80671123748085
47,2021-04-02 00:30:00.000,-81.9613571167,-84.74743302663124,-84.74743302663124,-84.8411353902617
48,2021-04-02 01:00:00.000,-81.6003723145,-84.68320729781225,-84.68320729781225,-84.8758520572766
49,2021-04-02 01:30:00.000,-81.3886871338,-84.617316894532,-84.617316894532,-84.91503029681489
50,2021-04-02 02:00:00.000,-80.9061584473,-84.54454908184118,-84.54454908184118,-84.94352543607873
51,2021-04-02 02:30:00.000,-81.0142593384,-84.4766588944673,-84.4766588944673,-84.97606934892553
52,2021-04-02 03:00:00.000,-80.8313598633,-84.40787966746416,-84.40787966746416,-84.99590950824043
53,2021-04-02 03:30:00.000,-80.9221725464,-84.34332953559259,-84.34332953559259,-85.00701498478297
54,2021-04-02 04:00:00.000,-81.6125488281,-84.29367897727455,-84.29367897727455,-85.02658454408298
55,2021-04-02 04:30:00.000,-81.4128875732,-84.24223627363037,-84.24223627363037,-85.03539227424893
56,2021-04-02 05:00:00.000,-81.4113082886,-84.19257087038422,-84.19257087038422,-85.05103675355532
57,2021-04-02 05:30:00.000,-81.0996246338,-84.13924421113276,-84.13924421113276,-85.05922439250851
58,2021-04-02 06:00:00.000,-82.1006240845,-84.1046913276305,-84.1046913276305,-85.09234229554893
59,2021-04-02 06:30:00.000,-82.009147644,-84.06976559957,-84.06976559957,-85.11229527250426
60,2021-04-02 07:00:00.000,-81.5276565552,-84.02809168080984,-84.02809168080984,-85.13146339579149
61,2021-04-02 07:30:00.000,-81.5440673828,-83.98802677277743,-83.98802677277743,-85.15374236411489
62,2021-04-02 08:00:00.000,-81.8158187866,-83.95354728093332,-83.95354728093332,-85.17689968677446
63,2021-04-02 08:30:00.000,-82.6532897949,-83.93323075771406,-83.93323075771406,-85.22316498452128
64,2021-04-02 09:00:00.000,-82.9975585938,-83.91883580134615,-83.91883580134615,-85.27534614725532
65,2021-04-02 09:30:00.000,-83.6031265259,-83.91405232747574,-83.91405232747574,-85.32695299514042
66,2021-04-02 10:00:00.000,-83.8177719116,-83.91261530634328,-83.91261530634328,-85.37707373436595
67,2021-04-02 10:30:00.000,-83.7447357178,-83.91014648886471,-83.91014648886471,-85.4201700738149
68,2021-04-02 11:00:00.000,-84.0705108643,-83.91247061024782,-83.91247061024782,-85.46705952096809
69,2021-04-02 11:30:00.000,-84.2103042603,-83.91672537667715,-83.91672537667715,-85.51339088602765
70,2021-04-02 12:00:00.000,-84.5433502197,-83.92555107869154,-83.92555107869154,-85.54454089225958
71,2021-04-02 12:30:00.000,-84.4991455078,-83.93351766798473,-83.93351766798473,-85.55546115307446
72,2021-04-02 13:00:00.000,-84.5832672119,-83.94241834666849,-83.94241834666849,-85.56304136235957
73,2021-04-02 13:30:00.000,-85.3688812256,-83.96169487205947,-83.96169487205947,-85.58833329221277
74,2021-04-02 14:00:00.000,-85.749458313,-83.98553171793867,-83.98553171793867,-85.61854472059149
75,2021-04-02 14:30:00.000,-86.0172729492,-84.01226515519211,-84.01226515519211,-85.63164844918937
76,2021-04-02 15:00:00.000,-87.9805221558,-84.0638009603948,-84.0638009603948,-85.6604994104298
77,2021-04-02 15:30:00.000,-90.0926208496,-84.14109352307693,-84.14109352307693,-85.71486128137872
78,2021-04-02 16:00:00.000,-92.4684829712,-84.24650351609114,-84.24650351609114,-85.77865584353617
79,2021-04-02 16:30:00.000,-93.4332733154,-84.36133813858251,-84.36133813858251,-85.82627089480425
80,2021-04-02 17:00:00.000,-94.3975219727,-84.48524164270741,-84.48524164270741,-85.86375573341276
81,2021-04-02 17:30:00.000,-94.5628662109,-84.60813950329512,-84.60813950329512,-85.8803397645383
82,2021-04-02 18:00:00.000,-94.2947692871,-84.72484588623253,-84.72484588623253,-85.89153841708936
83,2021-04-02 18:30:00.000,-93.0629882812,-84.82410948617262,-84.82410948617262,-85.87197080571914
84,2021-04-02 19:00:00.000,-92.7153930664,-84.91694811652823,-84.91694811652823,-85.82878453681063
85,2021-04-02 19:30:00.000,-93.7945480347,-85.02017602255349,-85.02017602255349,-85.81790696814043
86,2021-04-02 20:00:00.000,-92.8783111572,-85.11049941490575,-85.11049941490575,-85.80241118086383
87,2021-04-02 20:30:00.000,-92.1053924561,-85.1899868358284,-85.1899868358284,-85.79701784824042
88,2021-04-02 21:00:00.000,-89.8209762573,-85.2420204248337,-85.2420204248337,-85.75391014586383
89,2021-04-02 21:30:00.000,-87.0275268555,-85.26185938517445,-85.26185938517445,-85.68986738489362
90,2021-04-02 22:00:00.000,-84.5717849731,-85.25427614987693,-85.25427614987693,-85.61483537390212
91,2021-04-02 22:30:00.000,-84.1162643433,-85.24190645632717,-85.24190645632717,-85.58473789945957
92,2021-04-02 23:00:00.000,-83.7183761597,-85.22552441012688,-85.22552441012688,-85.57646049337659
93,2021-04-03 00:00:00.000,-81.6822433472,-85.18782993073404,-85.18782993073404,-85.56894862398723
94,2021-04-03 00:30:00.000,-81.6188278198,-85.15026148746105,-85.15026148746105,-85.56166076660638
95,2021-04-03 01:00:00.000,-81.5305175781,-85.11255582173854,-85.11255582173854,-85.56017449561915
96,2021-04-03 01:30:00.000,-81.7901916504,-85.07830464471444,-85.07830464471444,-85.56871714490852
97,2021-04-03 02:00:00.000,-81.8405914307,-85.04526675477553,-85.04526675477553,-85.5885986977468
98,2021-04-03 02:30:00.000,-81.7696914673,-85.01218013571011,-85.01218013571011,-85.60467172176597
99,2021-04-03 03:00:00.000,-81.4915008545,-84.976973342898,-84.976973342898,-85.6187172747702
100,2021-04-03 03:30:00.000,-81.5004577637,-84.9425523965693,-84.9425523965693,-85.63102121556383
101,2021-04-03 04:00:00.000,-81.4827728271,-84.90863298902549,-84.90863298902549,-85.62826002405319
102,2021-04-03 04:30:00.000,-81.1742935181,-84.8723772660068,-84.8723772660068,-85.62318355479574
103,2021-04-03 05:00:00.000,-81.1344528198,-84.83643568479327,-84.83643568479327,-85.61729301290639
104,2021-04-03 05:30:00.000,-80.9681015015,-84.79959440685714,-84.79959440685714,-85.61449464838935
105,2021-04-03 06:00:00.000,-81.591506958,-84.76932943092453,-84.76932943092453,-85.60366236910212
106,2021-04-03 06:30:00.000,-81.7864685059,-84.74145222601776,-84.74145222601776,-85.5989245151
107,2021-04-03 07:00:00.000,-82.0565872192,-84.7165923648435,-84.7165923648435,-85.6101783590149
108,2021-04-03 07:30:00.000,-82.2945480347,-84.69437177465872,-84.69437177465872,-85.62614603245957
109,2021-04-03 08:00:00.000,-83.3830413818,-84.6824505892691,-84.6824505892691,-85.65949119405958
110,2021-04-03 08:30:00.000,-83.6273498535,-84.67294517723514,-84.67294517723514,-85.68021587615745
111,2021-04-03 09:00:00.000,-83.7919464111,-84.66507911682322,-84.66507911682322,-85.69711774461064
112,2021-04-03 09:30:00.000,-83.8408966064,-84.6577854662885,-84.6577854662885,-85.70217668249363
113,2021-04-03 10:00:00.000,-84.1845169067,-84.65363398769563,-84.65363398769563,-85.70997976749574
114,2021-04-03 10:30:00.000,-84.3032455444,-84.65058713166695,-84.65058713166695,-85.72186295529575
115,2021-04-03 11:00:00.000,-84.9684524536,-84.65332734995948,-84.65332734995948,-85.74096809549361
116,2021-04-03 11:30:00.000,-84.9703445435,-84.65603689862222,-84.65603689862222,-85.75713916534895
117,2021-04-03 12:00:00.000,-84.6247940063,-84.6557721283483,-84.6557721283483,-85.75887201187234
118,2021-04-03 12:30:00.000,-84.8897476196,-84.65773830894706,-84.65773830894706,-85.76718269510212
119,2021-04-03 13:00:00.000,-85.372467041,-84.66369438171417,-84.66369438171417,-85.78397418082767
120,2021-04-03 13:30:00.000,-85.8157577515,-84.67321556658842,-84.67321556658842,-85.79348219201702
121,2021-04-03 14:00:00.000,-85.5580215454,-84.68046807461147,-84.68046807461147,-85.78940906930212
122,2021-04-03 14:30:00.000,-86.7587203979,-84.6973644349634,-84.6973644349634,-85.80518454693404
123,2021-04-03 15:00:00.000,-88.7688064575,-84.73019864482258,-84.73019864482258,-85.82195655335319
124,2021-04-03 15:30:00.000,-90.5429153442,-84.7767003784176,-84.7767003784176,-85.83153728728085
125,2021-04-03 16:00:00.000,-92.7713241577,-84.84014977349126,-84.84014977349126,-85.83798071678085
126,2021-04-03 16:30:00.000,-93.6136398315,-84.90923237237322,-84.90923237237322,-85.84181830222978
127,2021-04-03 17:00:00.000,-94.6975097656,-84.98570328950781,-84.98570328950781,-85.84820102122765
128,2021-04-03 17:30:00.000,-95.2496337891,-85.06526864221783,-85.06526864221783,-85.86281309735958
129,2021-04-03 18:00:00.000,-95.5641708374,-85.14602942833461,-85.14602942833461,-85.88982164098299
130,2021-04-03 18:30:00.000,-96.0186767578,-85.22902673619313,-85.22902673619313,-85.95270862984681
131,2021-04-03 19:00:00.000,-95.1558303833,-85.30422979412576,-85.30422979412576,-86.00463282807873
132,2021-04-03 19:30:00.000,-94.1996841431,-85.37111290953159,-85.37111290953159,-86.01325274527872
133,2021-04-03 20:00:00.000,-93.7284851074,-85.43348135876941,-85.43348135876941,-86.03134155272978
134,2021-04-03 20:30:00.000,-94.6239852905,-85.50155916567111,-85.50155916567111,-86.08492863431276
135,2021-04-03 21:00:00.000,-92.7451934814,-85.55482118269853,-85.55482118269853,-86.14714602205957
136,2021-04-03 21:30:00.000,-88.9273681641,-85.57943831394964,-85.57943831394964,-86.1875681775617
137,2021-04-03 22:00:00.000,-87.8673629761,-85.59601747816811,-85.59601747816811,-86.25768685847659
138,2021-04-03 22:30:00.000,-86.3571090698,-85.6014929572446,-85.6014929572446,-86.30536440584893
139,2021-04-03 23:00:00.000,-85.8308486938,-85.60313121250572,-85.60313121250572,-86.35031062997874
140,2021-04-04 00:00:00.000,-85.6192474365,-85.60324551196666,-85.60324551196666,-86.4340766744319
141,2021-04-04 00:30:00.000,-85.0568237305,-85.5993974712521,-85.63667389348794,-86.50722552359574
142,2021-04-04 01:00:00.000,-84.6152420044,-85.5925152651902,-85.66962817036453,-86.57285795819787
143,2021-04-04 01:30:00.000,-84.4719314575,-85.58473343319235,-85.70455456456311,-86.62991625196597
144,2021-04-04 02:00:00.000,-84.4255218506,-85.5767388705538,-85.7390129684546,-86.6849147715383
145,2021-04-04 02:30:00.000,-84.7899780273,-85.57135009765479,-85.77663908613333,-86.74917618770851
146,2021-04-04 03:00:00.000,-84.1837463379,-85.56191061629592,-85.80702826317163,-86.80645800650426
147,2021-04-04 03:30:00.000,-84.0557250977,-85.55173368711621,-85.8329538656454,-86.86082539658936
148,2021-04-04 04:00:00.000,-84.8327713013,-85.5469084362047,-85.86231550933546,-86.93210195987022
149,2021-04-04 04:30:00.000,-84.7531280518,-85.54161656697534,-85.88894106817519,-87.00824737548085
150,2021-04-04 05:00:00.000,-84.6675109863,-85.53582778829536,-85.91724953076454,-87.08341882583191
151,2021-04-04 05:30:00.000,-84.6900787354,-85.53026364978946,-85.94544295723546,-87.1626098308085
152,2021-04-04 06:00:00.000,-84.6441802979,-85.52447225533268,-85.97452166401773,-87.22756032740213
153,2021-04-04 06:30:00.000,-83.9614868164,-85.51432299923572,-85.99501903344539,-87.27383731273193
154,2021-04-04 07:00:00.000,-83.9913787842,-85.5044975526871,-86.01888161517233,-87.31500309071063
155,2021-04-04 07:30:00.000,-83.7201156616,-85.49305920723141,-86.04174090446311,-87.34533431681488
156,2021-04-04 08:00:00.000,-84.551071167,-85.48705928340829,-86.0688589650688,-87.37018601437235
157,2021-04-04 08:30:00.000,-84.9325332642,-85.48354962505886,-86.1004455782844,-87.39795587417447
158,2021-04-04 09:00:00.000,-85.0772247314,-85.48099412258303,-86.13258870442695,-87.4253022214149
159,2021-04-04 09:30:00.000,-85.0470123291,-85.47828173637376,-86.16003131190071,-87.45096425806808
160,2021-04-04 10:00:00.000,-85.5676040649,-85.47883653344535,-86.18914838209149,-87.48039164441278
161,2021-04-04 10:30:00.000,-85.5834884644,-85.47948253301914,-86.21655462819574,-87.5076308554766
162,2021-04-04 11:00:00.000,-85.6039505005,-85.48024614018159,-86.24305990232624,-87.52115209051702
163,2021-04-04 11:30:00.000,-85.4527435303,-85.48007844134085,-86.2673153167078,-87.53141589874681
164,2021-04-04 12:00:00.000,-85.3870391846,-85.47951456705758,-86.28368226179857,-87.54763388126383
165,2021-04-04 12:30:00.000,-85.3341598511,-85.47863893623855,-86.29324443627802,-87.55708946065744
166,2021-04-04 13:00:00.000,-85.5757522583,-85.47922045313713,-86.30281007374468,-87.56141467804682
167,2021-04-04 13:30:00.000,-86.0129165649,-85.48239721570715,-86.31580834354894,-87.56560954641701
168,2021-04-04 14:00:00.000,-86.470954895,-85.48824666943077,-86.33099581671064,-87.5850336602383
169,2021-04-04 14:30:00.000,-87.2318496704,-85.49850315767176,-86.34397774554255,-87.59510024050425
170,2021-04-04 15:00:00.000,-88.5343093872,-85.51625641047603,-86.35752230163972,-87.59011094113617
171,2021-04-04 15:30:00.000,-91.2253341675,-85.54944872301685,-86.38367635307587,-87.60463049056808
172,2021-04-04 16:00:00.000,-93.3721160889,-85.59466645345549,-86.41134995264397,-87.6174132976149
173,2021-04-04 16:30:00.000,-93.9552841187,-85.64271598026724,-86.43092384067873,-87.62468232500214
174,2021-04-04 17:00:00.000,-93.6217727661,-85.688310590472,-86.43791701945887,-87.60179430373617
175,2021-04-04 17:30:00.000,-94.8449249268,-85.74033680829204,-86.44544544625886,-87.59318347687872
176,2021-04-04 18:00:00.000,-96.2721481323,-85.79983856718475,-86.46320229388368,-87.60824682357871
177,2021-04-04 18:30:00.000,-96.4818267822,-85.85984973693203,-86.48092683832766,-87.61810107941703
178,2021-04-04 19:00:00.000,-96.8134384155,-85.92104296977318,-86.4955955667702,-87.65336933542126
179,2021-04-04 19:30:00.000,-96.7342224121,-85.98111618889722,-86.51281846499644,-87.70729568157023
180,2021-04-04 20:00:00.000,-93.1589431763,-86.02077269159005,-86.50964350057872,-87.69517776814256
181,2021-04-04 20:30:00.000,-93.5949172974,-86.06238887074285,-86.51840972900426,-87.67328270445958
182,2021-04-04 21:00:00.000,-90.5626525879,-86.08698047575464,-86.50930061069857,-87.62684566417234
183,2021-04-04 21:30:00.000,-87.4834747314,-86.09457011844836,-86.49118669658722,-87.59612452730637
184,2021-04-04 22:00:00.000,-85.5337524414,-86.09153867154541,-86.47299849057092,-87.54647323933403
185,2021-04-04 22:30:00.000,-85.2303848267,-86.08690881216452,-86.47086756280213,-87.52250038309788
186,2021-04-04 23:00:00.000,-84.3726119995,-86.07774144952995,-86.47274839793619,-87.4914740704532
187,2021-04-05 00:00:00.000,-83.3930130005,-86.06346097905639,-86.48237755958156,-87.44410738032553
188,2021-04-05 00:30:00.000,-82.3960800171,-86.04405684698254,-86.48546070071916,-87.38749581195533
189,2021-04-05 01:00:00.000,-82.392906189,-86.0248402645721,-86.49108150833972,-87.34021207120212
190,2021-04-05 01:30:00.000,-82.2677993774,-86.00516989343508,-86.4973163469468,-87.29331564396595
191,2021-04-05 02:00:00.000,-82.5493545532,-85.98717085520468,-86.50897022003831,-87.25339719082979
192,2021-04-05 02:30:00.000,-82.0990982056,-85.96702540106166,-86.51666411271347,-87.19614442866596
193,2021-04-05 03:00:00.000,-81.9771881104,-85.94645922946032,-86.52479055418227,-87.14919638127235
194,2021-04-05 03:30:00.000,-82.9330596924,-85.93100589850103,-86.5390521651468,-87.12530988328724
195,2021-04-05 04:00:00.000,-82.8271636963,-85.91516996889797,-86.5476664549922,-87.08263738105319
196,2021-04-05 04:30:00.000,-83.1553344727,-85.90116065165839,-86.56002423442126,-87.04864177298724
197,2021-04-05 05:00:00.000,-82.1674346924,-85.88230344984393,-86.56538683302979,-86.99544866035107
198,2021-04-05 05:30:00.000,-81.9768295288,-85.86267795275327,-86.57160814434184,-86.93771995382765
199,2021-04-05 06:00:00.000,-81.9394226074,-85.8430616760265,-86.5704648714546,-86.88017191785958
200,2021-04-05 06:30:00.000,-81.8990325928,-85.82343964078656,-86.5696839136447,-86.83628991310212
201,2021-04-05 07:00:00.000,-82.091835022,-85.80496635059455,-86.57368517936666,-86.79587408837446
202,2021-04-05 07:30:00.000,-82.8290557861,-85.79030669264138,-86.58279857229788,-86.77691536761914
203,2021-04-05 08:00:00.000,-82.7871398926,-85.77558528675883,-86.5896873744681,-86.73938491497233
204,2021-04-05 08:30:00.000,-82.9690322876,-85.7618947843239,-86.59192668292695,-86.69760829844893
205,2021-04-05 09:00:00.000,-83.049697876,-85.74872877991457,-86.5922964650702,-86.65446942918511
206,2021-04-05 09:30:00.000,-83.9574813843,-85.74007541085362,-86.59480962009432,-86.63128791972127
207,2021-04-05 10:00:00.000,-84.1858673096,-85.73260325652066,-86.59742022575391,-86.6018892653532
208,2021-04-05 10:30:00.000,-84.3492202759,-85.72598419919713,-86.60170735027944,-86.57562824006595
209,2021-04-05 11:00:00.000,-83.9929962158,-85.71773187546665,-86.6011576009993,-86.54135261698724
210,2021-04-05 11:30:00.000,-84.4530029297,-85.71173789942038,-86.60287886815816,-86.52008154037871
211,2021-04-05 12:00:00.000,-84.905670166,-85.70793569313066,-86.60544851316737,-86.50983964636596
212,2021-04-05 12:30:00.000,-85.6703796387,-85.70775937362629,-86.61375513820923,-86.51699325886808
213,2021-04-05 13:00:00.000,-85.8997039795,-85.7086563110369,-86.6230915691851,-86.52388584868085
214,2021-04-05 13:30:00.000,-85.2823410034,-85.70667344914094,-86.62247780874398,-86.50834168779787
215,2021-04-05 14:00:00.000,-85.8741378784,-85.70744874742455,-86.62336206098084,-86.49564345340212
216,2021-04-05 14:30:00.000,-87.9956665039,-85.71799352971244,-86.63739322094327,-86.51189487539149
217,2021-04-05 15:00:00.000,-89.1445541382,-85.73371169764128,-86.64564876691773,-86.52487880626383
218,2021-04-05 15:30:00.000,-89.9610061646,-85.75301441210229,-86.64471532943547,-86.49797821045745
219,2021-04-05 16:00:00.000,-92.5728302002,-85.78401357477546,-86.64545538070496,-86.48097212771916
220,2021-04-05 16:30:00.000,-94.8683547974,-85.82511919116742,-86.65563326355603,-86.50039916343617
221,2021-04-05 17:00:00.000,-95.0326766968,-85.86659467542704,-86.66013790698936,-86.53041839600425
222,2021-04-05 17:30:00.000,-96.2096328735,-85.91297601263811,-86.67181710317801,-86.55945473529574
223,2021-04-05 18:00:00.000,-96.1587371826,-85.95871601786116,-86.68503673364255,-86.55704173636596
224,2021-04-05 18:30:00.000,-96.1725769043,-86.00411095513422,-86.70709055366453,-86.55046195172979
225,2021-04-05 19:00:00.000,-96.3791503906,-86.05001820927345,-86.73307464816241,-86.54122178098723
226,2021-04-05 19:30:00.000,-96.0410461426,-86.09403154818678,-86.74900725885674,-86.52647334972127
227,2021-04-05 20:00:00.000,-94.6203918457,-86.13142786528114,-86.76136244104468,-86.5575680022617
228,2021-04-05 20:30:00.000,-91.0282058716,-86.1528111753524,-86.753722819878,-86.50295712086171
229,2021-04-05 21:00:00.000,-88.3692932129,-86.16244805377653,-86.74342719544964,-86.45628990011703
230,2021-04-05 21:30:00.000,-85.5902938843,-86.1599711959,-86.73323405380992,-86.4160094565617
231,2021-04-05 22:00:00.000,-83.1853485107,-86.14714954639481,-86.72340117109788,-86.36604341548299
232,2021-04-05 22:30:00.000,-82.2886657715,-86.13058953019356,-86.71043947909929,-86.30345364835107
233,2021-04-05 23:00:00.000,-82.701461792,-86.11593513815001,-86.70322732046313,-86.26789726095744
234,2021-04-06 00:00:00.000,-81.1996154785,-86.09501462896,-86.6998044277773,-86.22122922857447
235,2021-04-06 00:30:00.000,-75.872833252,-86.05170030109151,-86.65905269325391,-86.08243674421064
236,2021-04-06 01:00:00.000,-75.8306503296,-86.00857350796286,-86.61862810283901,-85.94281427911702
237,2021-04-06 01:30:00.000,-80.368019104,-85.98487369954286,-86.60854177272269,-85.90239342223617
238,2021-04-06 02:00:00.000,-80.2290649414,-85.96079081770962,-86.59711250684113,-85.85302555815532
239,2021-04-06 02:30:00.000,-79.9027404785,-85.93554894129625,-86.58387171968651,-85.80629454268511
240,2021-04-06 03:00:00.000,-80.1122970581,-85.91138607041162,-86.574090132478,-85.76661600965744
241,2021-04-06 03:30:00.000,-80.0799255371,-85.88728912605909,-86.56401543583546,-85.70591102762978
242,2021-04-06 04:00:00.000,-80.7492523193,-85.86614494166913,-86.55881316273049,-85.66170014726808
243,2021-04-06 04:30:00.000,-80.744140625,-85.84515312069918,-86.5557624329922,-85.61039815050852
244,2021-04-06 05:00:00.000,-80.2419509888,-85.82228290791592,-86.54943263277234,-85.56943041213404
245,2021-04-06 05:30:00.000,-79.7902832031,-85.7977625839126,-86.54107931150709,-85.52290814988511
246,2021-04-06 06:00:00.000,-79.7033615112,-85.77308889535911,-86.52768820904753,-85.47533238188085
247,2021-04-06 06:30:00.000,-79.9069976807,-85.7494353017516,-86.51435862872695,-85.43294866034681
248,2021-04-06 07:00:00.000,-79.9976501465,-85.72633576297551,-86.49975623814044,-85.38839153533617
249,2021-04-06 07:30:00.000,-80.2957382202,-85.70461337280439,-86.48558028200922,-85.33449116159362
250,2021-04-06 08:00:00.000,-80.806060791,-85.68509722706015,-86.46730382391844,-85.29234054241064
251,2021-04-06 08:30:00.000,-81.4671859741,-85.66835948399286,-86.45198351271702,-85.26038636552767
252,2021-04-06 09:00:00.000,-81.2083129883,-85.6507308417174,-86.43365987142056,-85.2212079636617
253,2021-04-06 09:30:00.000,-81.5273742676,-85.63449715441773,-86.41725191157092,-85.1695035569234
254,2021-04-06 10:00:00.000,-81.9794464111,-85.62016362209097,-86.40161311372978,-85.1225584314234
255,2021-04-06 10:30:00.000,-82.5009536743,-85.60797920823242,-86.38883090188511,-85.08323361011277
256,2021-04-06 11:00:00.000,-83.3027496338,-85.59900944335136,-86.37701740670921,-85.0685475126234
257,2021-04-06 11:30:00.000,-83.5498733521,-85.59106705540079,-86.36694314294043,-85.04933198969574
258,2021-04-06 12:00:00.000,-83.6201629639,-85.58345738709383,-86.35981810008653,-85.02198077262979
259,2021-04-06 12:30:00.000,-84.5515670776,-85.57948857821114,-86.35741965652625,-84.99817625005319
260,2021-04-06 13:00:00.000,-84.7680435181,-85.57637959330651,-86.35313296487446,-84.97409836789573
261,2021-04-06 13:30:00.000,-84.7486953735,-85.57322049323092,-86.34556514659079,-84.96274420555746
262,2021-04-06 14:00:00.000,-85.5292358398,-85.57305325120267,-86.34536099265036,-84.95540586431063
263,2021-04-06 14:30:00.000,-86.7688751221,-85.5775828795015,-86.34543301197093,-84.92930392001702
264,2021-04-06 15:00:00.000,-88.123588562,-85.58719044811471,-86.34085699852766,-84.90758124818298
265,2021-04-06 15:30:00.000,-90.2151184082,-85.60458867352857,-86.33853219756311,-84.91298789166383
266,2021-04-06 16:00:00.000,-92.8652038574,-85.63178198882397,-86.33919801103617,-84.91920860777446
267,2021-04-06 16:30:00.000,-94.065284729,-85.6632502826306,-86.34240116633758,-84.90212201057446
268,2021-04-06 17:00:00.000,-94.4349822998,-85.69585895183941,-86.34053926941702,-84.88940510851064
269,2021-04-06 17:30:00.000,-94.8101196289,-85.72961547286556,-86.33742214771347,-84.85962823096595
270,2021-04-06 18:00:00.000,-94.6951370239,-85.76269857821993,-86.33125878733405,-84.82848780205745
