,time,avg_1,avg_3,avg_7
0,2019-12-01,-8.214168372431104,,
1,2019-12-02,2.427993583203621,,
2,2019-12-03,3.3559861409742653,,
3,2019-12-04,2.979546869674215,2.9502507442962758,
4,2019-12-05,2.049311503913189,2.7921421230953296,
5,2019-12-06,2.7053298656371525,2.6876094885827926,
6,2019-12-07,1.9233419891664527,2.5341505910520064,
7,2019-12-08,0.49142641396327885,1.849975933353429,2.1370198037346078
8,2019-12-09,2.121992057215034,1.2813193123620545,2.16621594123488
9,2019-12-10,3.2360069736859916,1.5466088141401553,2.252895946055692
10,2019-12-11,3.7053498206197615,2.931976789744948,2.2715219464558287
11,2019-12-12,4.258181740133371,3.6236874719863015,2.342855488311732
12,2019-12-13,2.6539417385267825,3.1506128901017876,2.2291748213629066
13,2019-12-14,2.1655523032862583,2.6373670049272193,2.2129206058677098
14,2019-12-15,-1.6026005601922773,1.4601651443220482,2.160549632974803
15,2019-12-16,-0.7212413407644117,0.7119810374629086,1.7745598390739037
16,2019-12-17,-0.6530028377423216,-0.8153084119887041,1.258968701430764
17,2019-12-18,2.1318511420889705,0.24366525694343857,1.1358384005780733
18,2019-12-19,2.8408928135596456,1.372682288166638,1.059024850527185
19,2019-12-20,3.288356900767255,2.752955221423744,1.1906992440825765
20,2019-12-21,1.9276411410494418,2.85012453777556,1.0940510768560967
21,2019-12-22,1.1919762392620357,1.8159679296250275,1.3127415521157018
22,2019-12-23,2.0986434509285785,1.571075958183405,1.670582829348328
23,2019-12-24,2.6958716332252295,1.7649839304955448,2.043684994432721
24,2019-12-25,1.8327779337616983,2.0233429037265096,1.9586698166946024
25,2019-12-26,2.2725679296196226,2.111674633234682,1.9175847009610578
26,2019-12-27,2.7627202144261074,2.153247732451226,1.9042280871445556
27,2019-12-28,1.785374254552257,2.2890216294998216,1.8870373757217371
28,2019-12-29,1.0741691268316067,1.719378559435759,1.9009546096139442
29,2019-12-30,2.1662490248496002,1.4199992456226753,1.8579235378533019
30,2019-12-31,2.3884547175927775,1.5679917288046505,1.7979502093926842
31,2020-01-01,2.067482768324245,2.1191940340444537,1.9271693717796214
32,2020-01-02,-0.4179299067823114,1.5797650781324946,1.6600486420540914
33,2020-01-03,-1.2278141599729826,0.49654430378806674,1.2926658501132517
34,2020-01-04,-3.184372438517012,-1.3490315068601026,0.8883874432086363
35,2020-01-05,-3.169137346426612,-2.3575370028826366,0.46527274200478513
36,2020-01-06,0.019197307253343992,-3.200008055825161,-0.11028320734911809
37,2020-01-07,-3.426883371668555,-3.2650421966521748,-1.161688996528657
38,2020-01-08,2.311825993781492,-0.5320349286611187,-1.3726619790042476
39,2020-01-09,1.925918253794517,0.4371646791670785,-0.6545007727885171
40,2020-01-10,-1.4580630231524534,0.9303333063959273,-0.5813260123626083
41,2020-01-11,-0.9989729071192367,0.1598804789740376,-0.26015032029496704
42,2020-01-12,0.8739941817688264,0.028757943461304742,0.17736337455501627
43,2020-01-13,2.2432712309499925,0.7515495472163481,0.34218658014693837
44,2020-01-14,3.43123878243182,1.8935020311414694,1.1079666726657913
45,2020-01-15,3.654409550823617,2.924662605674619,1.4277275482674792
46,2020-01-16,2.917197825602506,3.5137703951915915,1.5177739760144437
47,2020-01-17,3.3239182790561994,3.5547886885427555,1.9900694547856483
48,2020-01-18,2.459862779539122,2.9575162855714123,2.2598282762618616
49,2020-01-19,1.753335299990159,2.2080148116375446,2.4105187948183255
50,2020-01-20,5.001382830314849,2.2617707929230932,2.7772078952275576
51,2020-01-21,4.847605134372291,3.00494682470407,3.08057542394348
52,2020-01-22,-1.5369022903575829,2.370571051593497,2.312390626475039
53,2020-01-23,-5.881152970563953,-0.4904566704268968,1.1585340965022168
54,2020-01-24,-4.722511025068007,-3.6139789009008565,-0.1191374180470596
55,2020-01-25,-2.654309752501645,-4.2603759049389485,-1.2692554981811774
56,2020-01-26,-1.494980584604431,-2.556358548837537,-1.5011763947510133
57,2020-01-27,-0.5688078721214104,-1.6237170043733393,-1.6434155203747134
58,2020-01-28,-1.2006731380645204,-1.0194385702276834,-1.9095901728401805
59,2020-01-29,-0.6392239981943016,-0.6371661803592071,-1.7871311258247748
60,2020-01-30,1.2928666446924937,-0.2497081776177362,-1.477199035646937
61,2020-01-31,2.5728101200516384,0.5585647228645627,-0.8028793681929425
62,2020-02-01,1.4674355989881918,1.522214961576357,-0.1973359762641075
63,2020-02-02,0.8328103064380145,1.3750287690068348,0.3418657343517966
64,2020-02-03,2.6792465371625673,1.3307242232927723,0.7122105756133719
65,2020-02-04,3.561387234431198,1.9149540612295137,1.1094268561633378
66,2020-02-05,3.174844272452259,3.085787733059061,1.9065715380614312
67,2020-02-06,1.4222708788040208,2.953114443418272,2.0784137953971786
68,2020-02-07,2.537190845351604,2.853928336017661,2.070815288675452
69,2020-02-08,1.4948133652141755,2.0579664757755167,2.101365234409512
70,2020-02-09,0.8080777563125274,1.4201672023458862,2.0677469460155287
71,2020-02-10,2.0343371499614404,1.369330359819045,1.9895022016113162
72,2020-02-11,3.0352952386987333,1.5514256755690212,1.882997733764619
73,2020-02-12,-3.5901599175138417,0.698892941476724,1.1800358338564192
74,2020-02-13,-6.334627796058321,-1.2708400726547684,0.4481307552276693
75,2020-02-14,-2.431679459207179,-3.5630407602387777,-0.000792205157665196
76,2020-02-15,-6.9299590744647075,-6.28889999932351,-1.008925019013814
77,2020-02-16,-2.2615686875936256,-3.242911215054202,-1.4387912368847238
78,2020-02-17,2.1600278288575328,-1.3318745340557412,-1.3552403374388056
