,time,TAP,BAC,NHDH,NWL,ILA,NDS,NSK,HSN,KSHI,NFF,EAH,EWT,NST,ETLH,TCU,EGFH,EHYH,CHKH,CHK,EHD,SNJ,KAU,WLC
10,2021-01-11,-0.0579919651211152,-0.5432381638442628,0.0215371938452152,0.0667745325330698,-0.6472692363474881,0.9897155872705248,0.4560444811576659,0.1325771430234225,0.3681211886061398,-0.794135533462611,1.52005875565927,-0.1609611525611663,-0.1649373179419315,-0.0053211645913511,-0.1529644836316079,0.3472973262390457,-0.2673232164261288,2.03283305177524,1.1221017353995315,-0.3701549256448447,0.0438312041569489,-0.7626014257604139,0.1518262545747438
11,2021-01-12,-0.0613666368836584,-0.5039252798807247,0.0178926604891875,0.1432335778740141,-0.5941077537604397,1.1054861554276951,0.6572204482699125,0.1965984286490905,0.3840667553190912,-0.7989936114850803,1.8073902265771864,-0.2476286609634417,0.0330300789359665,-1.1300620448656296,-0.1022606075696778,0.379954372341849,-0.1298336911055617,2.112464828610982,0.8415115355468302,-0.3235284526948671,0.2463957122329938,-0.9200922907879276,0.1593974253841108
12,2021-01-13,0.0061319806868259,-0.4085471762209624,0.3263830066741252,0.211245722492325,-0.3543775430524929,1.075896893523342,0.3593773056038935,0.3603120595121848,0.546145539199356,-0.7505795909799232,1.5841098040717625,-0.1981213596923661,0.1534035589083515,-1.688392959692948,0.0363215558866931,0.4092899854901798,0.1424481799489494,1.1610411538639298,0.4995784140677221,-0.2083900550839151,0.3872601590666912,-0.5859481155556036,0.1653765294500688
13,2021-01-14,0.0238130369947245,-0.3202384446904214,0.6221289457084039,0.1683608437445173,-0.3408726600856975,0.9918081477922036,0.9197444007484952,0.3864055699284759,0.4273609737698893,-0.7795103569966497,1.2651257084824583,0.0234964658387185,0.1465735028833076,-1.5359416180324443,0.0842760174997224,0.421170622248088,0.2208600229103339,-0.7444346934494628,-0.2953434114509213,-0.205420043753624,0.395044263338306,-0.5667939150872688,0.0571135378332044
14,2021-01-15,0.0529440441495519,-0.18143525977188,0.7529528348561414,0.1816168131601741,-0.2735432894006987,0.9499395997749158,3.748970017276151,0.4260536395964873,0.1586407087960788,-0.5358571646338267,1.750387348416487,0.1045652626392366,0.1112237142738613,-1.4431611109339932,0.1283589376051192,0.4456895628455377,0.4345216582581452,-1.8315408232980104,-1.302900787200563,-0.1030040189690851,0.3780003295202166,-0.0923211282507948,-0.4621348539105888
15,2021-01-16,0.0128539989556619,-0.0398663632246969,0.6764134895458583,0.1025724456937672,-0.2228757224734955,0.658836849703796,,0.40182634526717,0.3729969836744315,-0.0852872600613554,2.055840516765962,0.2812482783393112,-0.042123144465868,-1.7918142613644032,0.1341861206930155,0.430195018489495,0.3458362852556739,-1.9157130236619972,-1.2135370045208334,-0.1417254680996872,0.4529281485747458,0.9855003300528176,-0.806806640868032
16,2021-01-17,-0.1080325572299278,0.3323881321436668,0.7239504918304547,0.0108409359090689,0.1360800500658036,0.3772683776935142,,0.3651424277207155,0.9250564119563036,-0.1174915692492744,1.52453669469526,0.3163901336214205,0.13369678770467,-2.024469753879253,0.1710244061420804,0.3118649885109262,0.2250770100907494,-0.9454541961101288,-0.7667881036279338,-0.0596973258835706,0.4449775893760587,1.456115973153127,0.0535524148805305
17,2021-01-18,-0.1119547710004545,0.4224151764941618,0.775859276541184,0.0440382094558848,0.4862193522786511,0.2677136060134243,,0.4206151784327787,1.1917655343620772,-0.1920413942680637,1.2267495725534552,0.3261126962552724,0.0598007837889103,-2.192158340930067,0.2154670321981339,0.2137548125798507,0.1910754032643727,-0.6413115118155729,-0.7667881036279338,0.0090236706107518,0.24167647892858,1.7188493484103162,0.7438652993103204
18,2021-01-19,-0.1167277431603126,0.3895916263342013,0.6512201756707322,-0.0247620946813591,0.3771245628793946,0.2238313884618671,0.9718620153960558,0.4337571522603681,1.19117442295488,-0.2162521357416165,0.7143467549639775,0.4792004469903096,-0.0262034175315004,-2.066151672446961,0.194930852699511,0.0573142105187183,0.042093776311801,-0.577245910816892,-0.5634033964174132,0.1070921937722874,0.2037376740362763,1.387482555097727,0.6999373784202131
19,2021-01-20,-0.1821167551197952,0.3350405712633307,0.3422078407631542,-0.1370071156375232,0.0254309879131621,0.3187276182096649,0.6563414876682516,0.3449342528300997,1.027313897404743,-0.3639171074511276,1.2379157182442238,0.2240904991357373,-0.0747862995634756,-2.046313985537999,0.054436851753819,-0.0903456560240234,-0.1257445554965121,-0.183945245170306,0.1937687498284369,-0.0275553564373476,0.1744603011035225,1.0516605273540451,1.0802768369728732
20,2021-01-21,-0.1273670755097697,0.336229882749147,0.2203257571108095,0.0571678288322802,0.0101468370507716,0.1034722022000012,0.5558167173143674,0.3266667158238856,0.944659380269424,-0.4449645236437033,1.3097902014306382,0.0667483208052754,0.0414601541329277,-1.8525348712408387,0.0762127935385097,-0.1242694125525295,-0.0383468399287741,0.7973394236027838,0.9255777626396016,0.1202410860542517,0.2506689304093714,1.095410053800745,0.8641239691165651
21,2021-01-22,-0.1313763532621243,0.3236453399890179,0.3297623169759364,-0.0329634145755963,-0.1533795367288428,-0.2949557159491045,0.2410529434694533,0.2162492137055172,0.9356166156930084,-0.4425545592426276,0.3356974704825161,-0.0179386798570474,0.078974720817773,-1.7884389415552182,0.14538213345201,-0.1894639934352374,-0.0656427970399137,1.0881772100197544,1.2748190211844803,0.0654030690233978,0.4359282176816597,0.6837772212875587,0.5247690055124046
22,2021-01-23,-0.0657247359562704,0.3007058294474619,0.3952147300857959,0.0911253604590459,0.0440118306760138,-0.5619241300512734,-0.0129517728374075,0.2697277015662146,0.7299004642409015,-0.3151173280179071,-0.0134427106030791,-0.0720408130050698,0.1724939989840739,-1.3555058559102608,0.1488912312825418,-0.2401647063776923,-0.3721724470408445,1.1696744211456451,1.8247722902245584,0.8571155074654528,0.5749475878604194,-0.7857351495362591,0.569218419319128
23,2021-01-24,0.091050462632094,0.7260936405178253,0.356167909922289,0.1487184791979922,0.1974145113498139,-0.6327342210482158,-0.159774882249414,0.2293260470266826,-0.5498895608215559,-0.4776754361245331,-0.1831046486486087,-0.0002087684704397,0.1082252672632567,-1.1958118311652022,0.1181504603443568,-0.3078872570621341,-0.5862274066790127,0.9846471619002816,1.3993886455961817,1.0448657628619875,0.6122119614847568,-0.8405733434628984,0.1798812542419134
24,2021-01-25,0.176757797063611,1.0539590988527805,0.3434454919452008,0.1538532392148655,0.0999364244857218,-0.59047022257445,-0.2053567590808626,0.2176601336164339,-0.7264830130205071,-0.4995244141296467,-0.2203240862485906,-0.0046269945905401,0.1581963929786999,-1.1789340813807587,0.108644880059034,-0.2984732477678348,-0.4916921964443897,0.6473628615230101,0.4749333110399709,1.0704354202220834,0.6760088296456742,-0.2950417967431932,-0.5952592254639879
25,2021-01-26,0.2156687094154818,1.0804480119286026,0.317279327109046,0.2060258899427262,0.091495067125344,-0.5775826212242149,-0.2161765248060918,0.1591682308888747,-0.7345104497397336,-0.4281554618074192,0.1733140361272447,0.0350256267140054,0.2134858190431816,-1.3253370123933477,0.127829932363965,-0.3044639663122295,-0.2109781626484985,0.6827562439009834,-0.2651099286392391,1.1779356910176355,0.6868184227893132,0.2595708749543764,-1.1658639445699326
26,2021-01-27,0.2335350122611015,0.958657402069525,0.1799512994299137,0.1976895906771115,0.1382012125770417,-0.9640824885396412,-0.2672393907195137,0.1480251605007072,-0.7654213953949025,-0.4263623611714189,-0.2013752004415074,0.120102720051933,0.233262363604254,-1.2681134289660088,0.127829932363965,-0.3685194838308777,-0.181630351105465,0.7128592066118881,-1.5718832985615852,1.2263794617540371,0.6959302807527972,0.6994647603890646,-1.6972501458826224
27,2021-01-28,0.2205322318869251,0.9016917503785288,0.086265233423039,0.0605421019338623,0.1780963306601216,-1.0486779285699903,-0.2979848008854506,0.1478263014218356,-0.7342856497451052,-0.5848240858673504,-0.0055722030022094,0.0649381596133468,0.2272979733832447,-1.1571978968238796,0.0638190563786225,-0.4452563424189237,-0.2012949728258221,0.7274351066475518,-2.361176906378983,0.9355744494635324,0.777725599309284,0.5446635652374444,-1.389675175206225
28,2021-01-29,0.2164260907161326,0.7823656840734918,0.0126505303469715,-0.023154996887018,0.21792047407832,-0.6914310201974979,-0.205590502354814,0.2608414327142351,-0.6742647760859636,-0.68031750552311,0.1538254296120197,0.1077548555696624,0.2239150511266967,-1.4115199723106613,-0.0376922889595304,-0.4982195614356995,-0.1546338177169477,1.0720367808441944,-1.8570044738144384,0.9536786493348676,0.8890193554974412,0.4268937315566118,-0.4737089581864895
29,2021-01-30,0.2924588635879382,0.6735538409005901,0.0303238912751161,-0.0610250653712133,0.1632610809654513,-0.3094027206283885,-0.1173272145563057,0.2272755811459327,-0.5950021682549075,-0.4688447888403885,0.0846919514119211,0.1508519638044872,0.2642700275049556,-1.4982694120444615,0.0298462309312282,-0.4886900267924003,-0.0091286919276191,0.3013954244845156,-2.706726397157774,0.981250193277804,0.8917203360453745,0.3438085901163089,0.4375027977075637
30,2021-01-31,0.2402933071889308,0.6315433277351176,-0.0818427068196022,-0.0587340087293929,0.3903533525637969,-0.1219631370798499,0.0783252522195847,-0.0161760790142529,-0.0923823104852237,-0.29598777404296,-0.0370451602442946,0.1488015455738861,0.3076114607447085,-1.5083738079894595,0.1233763966748535,-0.2792482129894535,0.370089476690223,-1.3442502703156087,-2.7036185737411977,1.029926632969539,0.8886863406257277,0.1326238602203876,-0.2663248684025446
31,2021-02-01,0.2166631610818738,0.5689328812650831,-0.062082067559755,-0.0614720007289055,0.8065528313341774,-0.3035358363147924,0.1128479427684635,-0.053052840052455,0.0444726336079725,-0.0841749102042247,0.0153840162545999,0.1361866539292388,0.3235720694417969,-1.7290355389721468,0.1723759749109429,-0.2908514265520177,0.3910083553817013,-1.593044981081136,-2.6697039360589168,1.2412402299802436,0.9139219569877064,-0.2993285605591806,-1.165079689669575
32,2021-02-02,0.2214317046714617,0.5587494574049255,-0.0487726237036237,-0.151843647315018,0.7937894612482641,-1.029170287046899,0.0817956751158381,-0.0524327159174053,0.1927447022585883,0.2039668682972413,0.2900270200786437,0.1190826627316447,0.30175404190402,-1.6283603056886835,0.1487720063529012,-0.2964054268056738,0.2582706996911391,-1.48748335632664,-0.8392141696711376,1.215222228030866,0.9445848439706764,-0.8820774222391765,-1.105263274312049
33,2021-02-03,0.2360969926133742,0.5288444326552025,-0.0432102130715881,-0.2324709503120069,0.8840897577761558,-1.208934964368134,0.0663511715226354,-0.0287052334107262,0.2353304911693529,0.6444363046875161,0.4347354998798657,-0.0440765289072899,0.2181356399314986,-1.4849503089416478,0.1934271176469497,-0.1790536190842384,0.0744070754931476,-1.6894638887764315,0.3301193534787457,1.0350223147835194,0.9524552737670244,-0.9406720351133412,-0.6291345175056818
34,2021-02-04,0.2444475973928396,0.5231572226014092,0.0093404858406879,-0.1755277037051953,0.8840897577761558,-1.236180060821969,0.0359113029140146,0.034825177909888,0.2242848336473501,1.0194198003449284,0.1041448939811162,0.1347724595067158,0.2261964797659865,-1.1821679730557555,0.2539530056964428,0.0067078702646967,0.0073108783240144,-2.4620867745772896,0.3809481062318561,1.2502634980895235,0.908869918845352,-0.969888086242472,-0.7953874747650013
35,2021-02-05,0.2542312716445429,0.5820280916396808,0.1841092795745498,0.0021871433693865,0.8758804748949688,-1.5054654305934574,-0.0240381000658489,0.1064042264324609,0.2225939954839117,1.0851312110968403,0.3687421576930241,0.244495785982096,0.244612661357694,-0.5196815277461667,0.2777374012493997,0.1562185004369039,-0.0906835028856976,-3.2859279882239285,0.3063189228682997,0.9698482909670212,0.689806314920032,-0.998624055602335,-1.607364300529481
36,2021-02-06,0.2498833488536153,0.6428303407034791,0.1477969800508488,0.0908800673972736,0.7335815186373916,-1.791775408134241,-0.1610733482975487,0.1160491504638979,0.1135734741250507,1.0379829755283614,0.582736473610242,0.1552544937926346,0.2207896259213822,-0.2892370862637487,0.3092075635990371,0.208741421531294,-0.0614705540080982,-3.838287129772727,0.3449510526141862,0.335125413422003,0.6994396966253689,-0.8401219692453494,-2.3522142471453176
37,2021-02-07,0.2921475438759947,0.6796867082763532,0.958750610655184,0.0874019530356037,0.5192583350625143,-1.922884921807668,-0.3930368218394609,0.3093615056087772,0.3559581147976303,1.0820673756410053,1.5181808726122918,0.2047323286614652,0.2712425917687793,-0.2541324562750365,0.3658035340960259,0.1856426284018665,-0.0512029320295778,-2.863583528316359,0.0491987295055005,0.1337694645378377,0.736668363879843,-0.257300991046328,-2.046620980550831
38,2021-02-08,0.304137687142321,0.6579395813691011,1.3282864894378326,0.218503839536314,-0.0476837262935557,-1.863720334514634,-0.2537584413479498,0.4627711586702335,0.6784367425801335,1.0951226374191478,1.649586962023396,0.1681405533179916,0.2974335859409878,-0.2195339897649857,0.4121997704467329,0.2464276416025019,0.0250533095983301,-2.029084937831498,-0.0697839408632322,0.0964755990418786,0.9505892983609954,0.3437573337286191,-1.7141949855208525
39,2021-02-09,0.3049512265975739,0.6721792104570529,1.4582654030213222,0.1249084325663761,-0.1082322020706722,-1.7776282889035426,-0.1727038762118812,0.4950010277474334,0.3972874357371143,0.9662962633659752,1.0681658330160495,-0.1272278102971986,0.3488128897111819,-0.2702527254771744,0.4329098416518672,0.2859126394474318,0.0236211787029276,-1.8089085760551564,-0.4077279762621709,-0.0748390044885226,0.8170759629412698,0.3010097904980361,-1.44667440729886
40,2021-02-10,0.2583673763625267,0.1509388000372006,1.0261706303290716,-0.1250134242520075,-0.183373506389294,-1.7578371875142147,-0.2288602129832899,-0.0283413745543016,-0.890464664641417,0.5871349834591664,2.7314743493713607,-0.0680381016068603,0.4501722756249653,-0.4916167624358949,0.3937253868800248,0.2652330434464814,0.1012076163880918,-1.7063343129997213,-0.2875577752359358,-0.0708360364735967,0.2430780608497839,-0.1171041957744252,-1.851034390312964
41,2021-02-11,-0.2136262862869765,-0.7625205041641037,0.2040737413828958,-0.2926114932923545,-0.453194618861453,-2.151253578715356,-0.3613862793994663,-0.7624235451228641,-1.9526896614770648,0.3713792475717008,-0.2685247918393227,-0.7003412251470224,0.5155902442680147,-1.1677407734854568,0.0254493933427663,0.1566204798438327,0.2748719163903118,-1.8157321453971893,0.2742680287682905,-0.1257766567595166,-0.7869110754008709,-0.6615399878564945,-1.3791135434603483
42,2021-02-12,-0.7564649707678194,-1.684696735185372,-1.3863384522541558,-0.3701091692034991,-1.03818249011882,-2.448033327200633,-0.4698011314281562,-1.827817089155784,-2.5577342956829336,0.094256570175833,-1.4047024398539931,-1.636732647079186,0.5044902928001944,-1.5002127244938075,-0.1468115074411923,0.0024315631626111,0.3638187442641281,-1.7502173993422598,0.8803616249725948,-0.4183818124405833,-2.16790848404972,-1.809978169256408,-0.4281787727613494
43,2021-02-13,-1.1828902470313951,-2.26874183012318,-2.1940482595176403,-0.4294666581896191,-1.292580315945132,-2.4334881859867226,-0.5034638323805141,-3.052665723094434,-2.748986227893531,0.1659547041597044,-1.6110587376891257,-1.897039080574953,0.4734694108434283,-1.773743619591002,-0.2671686881468789,-0.1058563091009829,0.4996485577748866,-0.9878103553563364,1.2521681050781903,-0.276542144240048,-3.61109313649323,-2.911068545154196,-0.2431630635930579
44,2021-02-14,-1.3816555398778712,-2.86998947682093,-2.6780307581257694,-0.3654114207996672,-1.3928746089307942,-2.277640003151177,-0.4881976824115604,-3.7381599301918182,-2.9807695758114083,-0.368103039496474,-2.056189700225183,-1.9670018385562928,0.4024908847498514,-1.829189644831212,-0.3475873827966449,-0.0344541967373045,0.782728994686787,-0.1912844868521457,1.4081455955121802,-0.0583240238230762,-5.290464510953213,-4.009695037598217,0.0661242879158055
45,2021-02-15,-1.4600267910854432,-3.169085608230225,-3.0811286005380394,-0.3607848656040388,-1.4496125071178183,-2.649922487094368,-0.5893975112053019,-4.089446588245528,-3.2452796409535707,-0.882534905835536,-2.714577534092004,-2.069775236188021,0.3069057099753655,-1.9343069320870585,-0.4794260094448648,-0.2572337302292957,0.7085895967159467,0.0839037413618996,1.4053209929082766,-0.1889494384177945,-6.307719058046363,-4.574309661550518,-0.1868801035996039
46,2021-02-16,-1.5246964886788683,-3.3354471054807755,-3.2214356512760545,-0.3392603381662503,-1.48986204476551,-2.977970191419399,-0.6859593775880424,-4.26017099037762,-3.644420764126159,-1.174891628121526,-4.209739965735877,-2.05640972179018,0.2015583389417587,-1.9492442855155132,-0.5625171964064297,-0.58423741257967,0.5763564169702122,-0.2333424077388884,1.396591208640477,-0.2349913803005222,-6.457182555691351,-4.702271374309254,-0.7376152128598747
47,2021-02-17,-1.532225639114167,-3.4062661895386195,-3.1453615458379405,-0.2163991075040495,-1.5111009889219862,-2.970747808993349,-0.6986907699702877,-4.240660799151437,-3.3765655110315027,-1.024018751586207,-4.442882508401084,-2.172872186394524,0.1070688075488597,-1.7578912426109412,-0.5330580489890492,-0.7082922899772631,0.4838722733129132,0.5199572988709836,0.7002808413957741,-0.2720748857472551,-6.447482591999769,-4.343972221209502,-0.91376056470898
48,2021-02-18,-1.4493930180650048,-3.231871959042793,-2.977704637135256,-0.111058682219288,-1.5115864665769034,-2.640379498542423,-0.5788259593035611,-3.8732945696265553,-2.626447328722836,-0.7708364193465683,-4.488621232382969,-1.802981284438508,0.044930328739731,-1.6589827476175427,-0.3622961142351832,-0.6621915985739325,0.345286907713166,1.1672577570147058,-0.0951530147053238,0.0420116721698561,-5.882427572470545,-3.396147533662595,-1.0336075420957955
49,2021-02-19,-1.2900836355447074,-2.949952712254482,-2.4473234976401583,-0.1833731291560436,-1.217622892346068,-2.3812899793510662,-0.4580547701747676,-2.984000123635519,-2.1609032814417453,-0.4452098680205882,-4.802962993350413,-1.605815271524206,-0.0072387280086218,-1.6424414170019657,-0.2799556908949664,-0.5010585548736316,0.2724081475259284,0.6696292222670739,-0.2510063190757634,0.4957081746989088,-3.8820574901521656,-2.048618153752971,-1.3636810091997589
50,2021-02-20,-0.9749184086544416,-2.682257535700401,-1.9898102761035528,-0.1682974887411367,-1.0275027985148353,-2.336843662408127,-0.3827775276299165,-2.3099250177162567,-1.854046981467728,-0.4020195053577458,-4.802962993350413,-1.437427335276658,0.0555280714906089,-1.3805855906279276,-0.1846036803782637,-0.4301761433333239,0.1977323701157505,-0.2446938666012472,-0.6164054080024903,0.7567806169082919,-2.287040324215812,-1.4992846930393016,-1.8443186984186464
51,2021-02-21,-0.7639350420499637,-2.3247059667889856,-1.4843429347029915,-0.2862594724549387,-0.8928552206646398,-2.4873550487084835,-0.3828849830746294,-1.7965674218417749,-1.6111183466662888,-0.4192013045956582,-4.501646845240191,-1.3930793496716336,0.2197324084791413,-1.3837007687921228,-0.0656758737323453,-0.6992999480265737,-0.0153710655336061,-1.2420577167918787,-1.6595220968481712,0.7645716820854837,-1.5516955133591763,-0.570401630891875,-2.3827781347739982
52,2021-02-22,-0.4896368404891811,-1.7137983478410943,-0.940441340296205,-0.2750204296230514,-0.8528958441794868,-2.414942334325691,-0.285198226925088,-1.2577055881140935,-1.536836002186185,-0.1951669844431783,-3.602485996659888,-1.1587158632886123,0.3442787078434767,-1.2910931522384974,0.2169720919356799,-0.5428451902274667,-0.1285423314337698,-2.333901525292533,-1.8043991772421728,0.8661438490674278,-0.5066759702215339,0.3640417577431799,-2.629063909541323
53,2021-02-23,0.2143667070905771,-0.6642949305487011,-0.2124405305728338,-0.254087669297011,-0.6687980693944643,-2.2020639343125565,-0.1364162023495181,-0.6084137054060613,-1.1677844398610675,0.1695909337787333,-1.2943057511818283,-1.096157644780305,0.5236503617541767,-1.1733701943469772,0.3911268140090015,-0.0894720570805109,-0.1199671917258698,-2.5486565269583705,-1.617770263753276,1.5276265469492183,0.3493467687872947,1.0210625399683528,-2.614586141339412
54,2021-02-24,0.4119321375581493,-0.4042260739158338,0.109519272919062,-0.261444449913223,-0.558774982051073,-2.020188695388888,-0.0433977344097752,-0.334452986275613,-1.1873250607764376,0.4324001028148549,-0.2233493249619839,-0.9868326924222413,0.6564887062386975,-1.067826857565025,0.4566091018547899,0.3302449802818549,-0.0339244860616584,-3.0730561107119514,-1.4019553720190816,1.353453313750049,0.5358510548711416,0.9919548623590508,-2.8513553255015074
55,2021-02-25,0.4365675711857102,-0.3219063150644571,0.1856343121152204,-0.2778411928329146,-0.2956826679404747,-1.6889149223929771,-0.1782604024679386,-0.2521930386342563,-1.3696441694649322,0.3690519023221839,-0.2584825552122721,-0.871030043973542,0.8449794283066963,-1.0289223165592722,0.4961796686927134,0.7297883737853803,0.0245520637911365,-4.227303741327266,-1.402813825142231,0.7800542697900493,0.5695379604222456,0.6781552082586951,-3.433847028672873
56,2021-02-26,0.476466527901599,-0.2528621304512709,0.2209523635182448,-0.2171313193662611,-0.1970959421775331,-1.593250604513749,-0.2352313097066184,-0.0888135323122064,-1.3942628577196512,0.0952490650139685,-0.3858911361264276,-0.8207262833807834,0.8752180691398673,-0.7912973494533925,0.5360226865019213,0.8577539448904953,-0.0175965401111586,-4.719004577465159,-1.292658117506669,0.6888756124254037,0.5835716331152022,-0.0734463547117582,-3.1857180452263862
57,2021-02-27,0.0628120498360913,-0.2590491069774024,0.1992935527016771,-0.1582036506175972,-0.1914018129397974,-1.6051478790343336,-0.4038006440405404,-0.0744710132675003,-1.4189243805480791,0.396951566885411,-0.3858911361264276,-0.8519757817945208,0.7355386173825401,-0.6717957592495453,0.479844533009737,0.7662782559811265,-0.1644617171377645,-4.790895579753496,-1.291001403529119,0.014027138510991,0.52429152191042,-0.2142374659677239,-2.3555385361853167
58,2021-02-28,-0.1086867620509807,-0.449856351372859,0.4888793144125142,-0.0519825862927002,-0.1994537171759686,-1.495717872884326,-0.4676300745658894,-0.0617941325237421,-1.2672395408989945,0.6464764249292314,-0.4607861866495975,-0.7660693923453686,0.6873208534127797,-0.7580795528397286,0.3809533093751653,0.3241600517416133,-0.0676834655353299,-3.785942874360403,-1.213279365627662,-0.0017270170832059,0.5155786306966776,-0.478434728086422,-1.5285149401666904
59,2021-03-01,-0.2254390979576125,-0.566994564175297,0.5057280820024388,-0.1775467158570694,-0.2219758325593131,-1.661297271162437,-0.5103368260624407,-0.1262900503208023,-1.2379000535784035,0.3821021383639292,-0.3509102637578928,-0.7497523272697887,0.6347385016136898,-0.8488708584113228,0.3124004947018348,0.1366251680014364,-0.1344102078240566,-2.2345741046307994,-1.0569050811506575,0.1718893087056207,0.1775120446850254,-0.9645690422465336,-1.5138691112397635
60,2021-03-02,-0.3041454136154841,-0.6007567992987093,0.5027204729620534,-0.1252067968628231,-0.227224055701402,-1.7199831203837823,-0.5127518038741331,-0.206843883199418,-1.0715837031490305,0.2905173245039707,0.6121909581418213,-0.7432537350596334,0.6069693018068231,-0.7839211420584646,0.3067658377425364,-0.0103457773398884,-0.0857461176460105,-1.668340078730471,-0.7849208750269261,0.4381804118379809,-0.1241983708978703,-1.3626308476956652,-1.135147332043258
