,time,avg_1,avg_3,avg_7
0,2019-12-01,0.984139919270065,,
1,2019-12-02,-0.2562733281969901,,
2,2019-12-03,0.26337299614069304,,
3,2019-12-04,0.5907840924071137,0.3555178701940851,
4,2019-12-05,0.370911862599011,0.4915869690242893,
5,2019-12-06,-0.06841045050894644,0.32088666782227543,
6,2019-12-07,-0.5438368545536919,-0.06902738086206159,
7,2019-12-08,-0.5096948891785084,-0.3283785272009844,-0.02930087775346334
8,2019-12-09,-0.12034690073942128,-0.41053848943196636,-0.0228976544213384
9,2019-12-10,0.049131480632585614,-0.18930518913356292,-0.04796809344949649
10,2019-12-11,0.35316355415650685,0.07766233422736125,-0.07756142275515332
11,2019-12-12,0.5167491398722662,0.32537559853359876,-0.028315500999233495
12,2019-12-13,0.3312158676625159,0.44273903566476824,0.04428072961411241
13,2019-12-14,0.24609742839821072,0.40893045288107893,0.13342598896087862
14,2019-12-15,0.2785847670803328,0.29104920308862414,0.2426381873300032
15,2019-12-16,0.07340904890999239,0.2196743398397696,0.29350760627542105
16,2019-12-17,0.2435392865771523,0.20567696500862723,0.3236520175206715
17,2019-12-18,-0.090354616932916,0.06401407932955397,0.2579871074479764
18,2019-12-19,-0.1896475447434751,-0.0033416946899433413,0.1457313262563353
19,2019-12-20,-0.391655506859098,-0.23818563240046875,0.055497845659975585
20,2019-12-21,-0.5556132662318608,-0.480265766399196,-0.06365488265912352
21,2019-12-22,-0.23376027176371253,-0.41412894391762733,-0.16438384034994602
22,2019-12-23,-0.06376131656089014,-0.2792370377744052,-0.1937376587310541
23,2019-12-24,-0.15176147890105715,-0.15227059494858586,-0.24692377594791629
24,2019-12-25,-0.09336141012664698,-0.0997299837223565,-0.2362207457417104
25,2019-12-26,-0.2890576739331212,-0.17765916221981895,-0.25312517505994064
26,2019-12-27,-0.08654825754903989,-0.16643438498294646,-0.2132660091827017
27,2019-12-28,-0.06259192367436536,-0.15725366364605226,-0.14648188608872761
28,2019-12-29,-0.04787884624076057,-0.07136975590580213,-0.10831455044367966
29,2019-12-30,0.42295150268591364,0.030732765770847034,-0.06529729217082336
30,2019-12-31,0.23217452982792608,0.12076421518740875,-0.035027327624292635
31,2020-01-01,0.1188139615908514,0.20095846266751308,-0.008238622483082424
32,2020-01-02,0.2672960048362295,0.16686018900356353,0.07629284276800714
33,2020-01-03,0.3479997134535047,0.19887761696685718,0.12879328254300124
34,2020-01-04,0.053885599085986856,0.17498581995877044,0.13912724500759244
35,2020-01-05,-0.1814836747721059,0.031552210523358666,0.12416126636774569
36,2020-01-06,-0.008630122535484811,-0.057919183808539686,0.09275448761754652
37,2020-01-07,0.1174420542687458,-0.06238457762183627,0.08230642953544468
38,2020-01-08,0.2010185128349104,0.0895857655398126,0.07531098625568579
39,2020-01-09,0.3355689607062626,0.25019313334652804,0.08943122247353438
40,2020-01-10,0.3346345922712713,0.2959231458159609,0.09575865816071935
41,2020-01-11,0.30583199391447186,0.3292205419599525,0.15750546025598475
42,2020-01-12,-0.017958898648945745,0.22044029152625477,0.20513485610553736
43,2020-01-13,0.4351010544874168,0.2676755641300241,0.2642530432546994
44,2020-01-14,0.5318974092323606,0.3473723605950941,0.32460730009456695
45,2020-01-15,0.5770959421189419,0.5184315829766701,0.36852234471233575
46,2020-01-16,0.45298561472498416,0.5022073092407361,0.3883706872566523
47,2020-01-17,0.29591665772527825,0.43972782470111504,0.38857968980100493
48,2020-01-18,0.00852279075284576,0.24491947667503935,0.34336355578632677
49,2020-01-19,0.06727349811197222,0.08895137248708909,0.317019843944482
50,2020-01-20,0.1279843982990774,0.06910993226949205,0.2638139859604682
51,2020-01-21,-0.058388128006762276,0.048583435661014314,0.16139747740601146
52,2020-01-22,0.12030168987918823,0.07279225663254817,0.11788732362897911
53,2020-01-23,-0.4267263879289623,-0.13301046896277424,0.016749747913911803
54,2020-01-24,-0.6235741677224934,-0.34444853386817426,-0.06206030611536555
55,2020-01-25,-0.5861371677059316,-0.5266705508479642,-0.14315468655723151
56,2020-01-26,-0.6013624671567315,-0.5968848560625619,-0.30971635024444194
57,2020-01-27,-0.17385073218949196,-0.4625499680993042,-0.3635701298104337
58,2020-01-28,-0.010020942342645804,-0.14766287491562555,-0.3037530816169486
59,2020-01-29,-0.0728318767039413,-0.046290343786856376,-0.29784875863295085
60,2020-01-30,-0.358321597518108,-0.09404163486439085,-0.27172053740804486
61,2020-01-31,-0.466157126031253,-0.21934192406747008,-0.22345212404755657
62,2020-02-01,-0.5935702185759013,-0.4976728235204795,-0.21988686314173583
63,2020-02-02,-0.3860954034431618,-0.47406740442709255,-0.1865747650605508
64,2020-02-03,0.5450569789567082,-0.21129670527874603,-0.1487951333641763
65,2020-02-04,0.40523432383744096,0.06590214292968428,-0.1422109310939606
66,2020-02-05,0.49775095735702235,0.39638919394985744,-0.10027354223899791
67,2020-02-06,0.4808922904869427,0.4535393887962738,0.029089527796102223
68,2020-02-07,0.5407951347212802,0.533324949241445,0.1518563165276779
69,2020-02-08,0.2542823504846197,0.35068603169684964,0.2424469927739379
70,2020-02-09,0.1704818421301384,0.23801252130546757,0.28534014717811834
71,2020-02-10,0.29069994521532605,0.20714108741538861,0.28716622777770434
72,2020-02-11,0.2878146327240246,0.20019202793332716,0.2847522065538131
73,2020-02-12,-0.004044144706405385,0.16224218484857583,0.24301726330467757
74,2020-02-13,-0.05351101005479531,0.0740056864647084,0.18259985029155681
75,2020-02-14,0.0087125358853407,-0.018691028908254085,0.12245991089591098
76,2020-02-15,-0.005096612446581645,-0.0376907989860611,0.08869129259471083
77,2020-02-16,0.07394694765425552,0.002926933013250851,0.07502888789953337
78,2020-02-17,0.04775929732199503,0.028851397356805062,0.0480704545533526
79,2020-02-18,-0.30299844961094785,-0.007334209917536158,-0.02928838460171463
80,2020-02-19,-0.05414816423181192,-0.05105999258620778,-0.02526322133678294
81,2020-02-20,0.3192499871388847,0.04404094275536829,0.026496322020675794
82,2020-02-21,0.10428621170981364,0.1702696644787597,0.05239448854998772
83,2020-02-22,0.12086892346904458,0.22523899882988177,0.08708836426448213
84,2020-02-23,0.5544081876161842,0.29855666111828694,0.16787966348105932
85,2020-02-24,0.8005345371305943,0.41404694375430556,0.238370269049956
86,2020-02-25,1.106557450019779,0.7064476233904936,0.3291108639585657
87,2020-02-26,1.5139751192893005,1.0914000696741764,0.4534611854061935
88,2020-02-27,0.6116178806711247,1.0243983851087324,0.4988928788675678
89,2020-02-28,0.15358148524790716,0.5556170619917828,0.5088618462889231
90,2020-02-29,0.2204090928762953,0.30941437277403433,0.5149740673114657
91,2020-03-01,-0.2042782772226772,0.00030404748352350075,0.3540559565456252
92,2020-03-02,0.2686552117573864,-0.04881183435334593,0.29937072215926375
93,2020-03-03,0.0955612515476919,-0.10873559287133959,0.24188051848263062
94,2020-03-04,0.07916428150470113,0.11473185420057623,0.1199397318401613
95,2020-03-05,0.0399337800418566,0.06236359406510012,0.0062140992686962725
96,2020-03-06,0.22053864976573617,0.09133543753393276,0.004317614871404723
97,2020-03-07,-0.043512155738498905,0.02760145444526219,-0.010306836594441964
98,2020-03-08,-0.2513974527631671,-0.028636390239950044,0.019194001348568416
99,2020-03-09,-0.05674502821624795,-0.1226992841067026,-0.003255346436891142
100,2020-03-10,-0.07691757318397305,-0.1336092461927187,-0.0252478289398445
101,2020-03-11,0.2163750256307921,-0.0281562643283502,-0.008469919371128837
102,2020-03-12,0.5783792232380655,0.1679395757718219,0.05700379628120883
103,2020-03-13,0.9733464683114768,0.6714752385543588,0.18760852666015054
104,2020-03-14,-0.062081634309373926,0.4192018113031892,0.16869800382727707
105,2020-03-15,0.12481422690634592,0.21635141956827572,0.18392654720580293
106,2020-03-16,0.601742923091906,0.11390350529560489,0.23218985309656542
107,2020-03-17,0.9077140682909169,0.3540434633124554,0.3420640539067319
108,2020-03-18,0.08050264344239866,0.4731562269771718,0.3176384307170505
109,2020-03-19,0.20647846376956383,0.37441023987664757,0.2897880090820819
110,2020-03-20,0.18658070044142358,0.1745384109052061,0.22323518307518805
111,2020-03-21,-0.11801605263441817,0.1723212442178521,0.2551410002582252
112,2020-03-22,-0.33585713355940844,-0.10725021110032963,0.1853508431605066
113,2020-03-23,0.2168110458122404,-0.13768728133697306,0.14492651441223137
114,2020-03-24,-0.06895739141801034,-0.14351747317690577,0.013562527704775453
115,2020-03-25,0.07624411222681024,0.0494694186806513,0.019249772147400892
116,2020-03-26,0.05219245738828366,-0.0015076075020921636,-0.016708679586072354
117,2020-03-27,0.042176761179098764,0.03898112000995621,-0.04482373664235813
118,2020-03-28,-0.4619046002024302,-0.20396228851913414,-0.14878153574280595
119,2020-03-29,-0.33597668198960656,-0.3014353477780087,-0.1496688304631697
120,2020-03-30,0.10942541109944655,-0.33277724449959684,-0.18726782795827282
121,2020-03-31,0.23930415438296257,-0.10298622710823775,-0.14072810323422974
122,2020-04-01,-0.16472239978374273,-0.008524309829461627,-0.17023411800144178
123,2020-04-02,-0.30485144945573844,-0.11945180654429556,-0.2121697811458075
124,2020-04-03,-0.47038984243506954,-0.31589538583019217,-0.27775193222709665
125,2020-04-04,-0.4439549506870467,-0.40777196610850014,-0.27844623768819715
126,2020-04-05,0.040851582753388585,-0.2876212300339321,-0.21076149853047857
127,2020-04-06,0.4135599842824031,0.02850103506816829,-0.11059356222779845
128,2020-04-07,0.3302997213432962,0.2651921745673512,-0.09796367730167777
129,2020-04-08,0.5526589988778482,0.41043157180394696,-0.011078517380654013
130,2020-04-09,0.2569493418983074,0.3753412952284678,0.0549983928915736
131,2020-04-10,0.7147177201863149,0.5463916825768352,0.13329657023757327
132,2020-04-11,-0.1221517221647449,0.12630285245128584,0.2413690557458906
